stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
4338,,Morsbach Busbf,,50.864659,7.727963,,,0,,
4339,,Morsbach Alter Bahnhof,,50.864392,7.719912,,,0,,
4340,,Morsbach Hemmerholzerweg,,50.870219,7.725284,,,0,,
4341,,Morsbach Heide Abzw.,,50.860272,7.710897,,,0,,
4343,,Morsbach Lichtenberg Abzw.,,50.899333,7.702279,,,0,,
4344,,Morsbach Lichtenberg,,50.898685,7.706065,,,0,,
4345,,Morsbach Böcklingen Abzw.,,50.887922,7.707405,,,0,,
4346,,Morsbach Euelsloch,,50.881684,7.715931,,,0,,
4347,,Morsbach Birken Abzw.,,50.873386,7.724520,,,0,,
4348,,Gummersbach Lebrechtstr.,,51.026484,7.559455,,,0,,
4349,,Gummersbach Emmastr.,,51.026679,7.556952,,,0,,
4350,,Gummersbach Robertstr. Abzw.,,51.027770,7.556048,,,0,,
4351,,Gummersbach Stadthalle,,51.029755,7.556157,,,0,,
4352,,Gummersbach Gimbornerstr.,,51.030484,7.554058,,,0,,
4353,,Gummersbach Am Steinberg,,51.033714,7.552469,,,0,,
4354,,Gummersbach Im Sohl,,51.036462,7.552704,,,0,,
4355,,Gummersbach Gimbornerstr. Abzw.,,51.034213,7.550789,,,0,,
4356,,Gummersbach Wasserfuhrstr.,,51.029410,7.552311,,,0,,
4360,,Gummersbach Rathaus,,51.028347,7.568640,,,0,,
4362,,Gummersbach Theater,,51.032953,7.571120,,,0,,
4363,,Gummersbach Am Hepel,,51.033557,7.576957,,,0,,
4364,,Gummersbach Berliner Platz,,51.030380,7.576536,,,0,,
4365,,Gummersbach Realschule,,51.028422,7.573775,,,0,,
4366,,Gummersbach Birkenweg,,51.026707,7.575655,,,0,,
4368,,Gummersbach Rospe Mühle,,51.006275,7.558135,,,0,,
4369,,Gummersbach Ahlefeld,,51.000846,7.553993,,,0,,
4370,,Gummersbach Rospetalstr.,,50.991142,7.552970,,,0,,
4371,,Gummersbach Brück,,50.982898,7.540789,,,0,,
4372,,Gummersbach Halstenbach,,50.978608,7.543025,,,0,,
4373,,Wiehl Kurtensiefen,,50.982968,7.558579,,,0,,
4374,,Wiehl Pergenroth Abzw.,,50.984641,7.565215,,,0,,
4375,,Wiehl Alferzhagen,,50.986793,7.575613,,,0,,
4378,,Wiehl Marienhagener Str.,,50.981308,7.577094,,,0,,
4379,,Wiehl Marienhagen Mitte,,50.980995,7.579632,,,0,,
4380,,Wiehl Weiherstr.,,50.981687,7.581649,,,0,,
4381,,Wiehl Hütte,,50.981254,7.589040,,,0,,
4382,,Reichshof Ohlhagen,,50.980157,7.596963,,,0,,
4383,,Reichshof Hunsheim,,50.982253,7.610550,,,0,,
4384,,Reichshof Berghausen,,50.983499,7.621872,,,0,,
4385,,Reichshof Komp Abzw.,,50.972568,7.615369,,,0,,
4386,,Reichshof Pettseifen,,50.976900,7.619976,,,0,,
4387,,Reichshof Rabenschlade Abzw.,,50.977225,7.624416,,,0,,
4388,,Reichshof Drespe,,50.965834,7.614082,,,0,,
4389,,Reichshof Burgmühle,,50.961116,7.608124,,,0,,
4390,,Wiehl Heikausen Abzw.,,50.953433,7.602707,,,0,,
4391,,Wiehl Dreisbach,,50.952245,7.592291,,,0,,
4392,,Wiehl Büttinghauser Weg,,50.946946,7.583984,,,0,,
4393,,Bergneustadt Burstenstr.,,51.022149,7.660009,,,0,,
4394,,Bergneustadt Wiedeneststr.,,51.022697,7.668211,,,0,,
4395,,Bergneustadt Freibad,,51.022692,7.674853,,,0,,
4396,,Bergneustadt Forum Wiedenest,,51.022397,7.679760,,,0,,
4397,,Bergneustadt In Der Bockemühle,,51.027311,7.686865,,,0,,
4398,,Bergneustadt Wiedenest,,51.030862,7.690573,,,0,,
4399,,Bergneustadt Lieberhausener Str.,,51.037103,7.696018,,,0,,
4400,,Bergneustadt Pernze Sportplatz,,51.041919,7.700501,,,0,,
4401,,Bergneustadt Kreuzstr.,,51.041149,7.705820,,,0,,
4402,,Drolshagen Kölner Str.,,51.043812,7.741625,,,0,,
4403,,Drolshagen Hützemert Alter Bahnhof,,51.037482,7.750713,,,0,,
4404,,Drolshagen Hützenau,,51.034769,7.756028,,,0,,
4405,,Drolshagen Meyer & Teubner,,51.028564,7.770448,,,0,,
4406,,Drolshagen Markt,,51.023684,7.776834,,,0,,
4407,,Drolshagen Hagener Str.,,51.021226,7.777680,,,0,,
4408,,Drolshagen In Der Wünne,,51.022985,7.787298,,,0,,
4409,,Drolshagen Wenkhausen,,51.027464,7.798846,,,0,,
4410,,Drolshagen Krähenberg,,51.028401,7.804000,,,0,,
4411,,Drolshagen Eichen,,51.022624,7.810133,,,0,,
4412,,Olpe Hüppcherhammer,,51.024098,7.814780,,,0,,
4413,,Olpe Rosenthal,,51.034213,7.826795,,,0,,
4414,,Olpe In Der Wüste,,51.032008,7.842419,,,0,,
4415,,Olpe Zob,,51.029552,7.840811,,,0,,
4416,,Marienheide Kotthausen Turnhalle,,51.060920,7.535205,,,0,,
4417,,Gummersbach Königstr.,,50.981786,7.520687,,,0,,
4418,,Gummersbach Hunstig,,50.977925,7.519706,,,0,,
4419,,Gummersbach Rote Heide,,50.974965,7.517090,,,0,,
4420,,Wiehl Oberbantenberg,,50.970866,7.512955,,,0,,
4421,,Wiehl Bielstein Schulzentrum,,50.964060,7.513688,,,0,,
4423,,Wiehl Gymnasium,,50.948745,7.555840,,,0,,
4424,,Wiehl Achsenfabrik,,50.946922,7.565100,,,0,,
4425,,Wiehl Oberwiehl,,50.946041,7.579741,,,0,,
4426,,Wiehl Heckelsiefen,,50.939221,7.590821,,,0,,
4427,,Wiehl Remperg,,50.936532,7.600760,,,0,,
4428,,Wiehl Bieberstein,,50.934649,7.614125,,,0,,
4429,,Reichshof Sengelbusch,,50.930694,7.628299,,,0,,
4430,,Reichshof Euelerhammer,,50.926644,7.636991,,,0,,
4432,,Reichshof Denklingen Rathaus,,50.916159,7.651867,,,0,,
4433,,Reichshof Denklingen,,50.914520,7.655194,,,0,,
4434,,Reichshof Hasenbach,,50.905841,7.658682,,,0,,
4435,,Waldbröl Hermesdorf,,50.894663,7.655783,,,0,,
4436,,Waldbröl Oberdorf,,50.891328,7.650647,,,0,,
4437,,Waldbröl Schefflerweg,,50.884560,7.634591,,,0,,
4438,,Waldbröl Boxberg,,50.882041,7.629586,,,0,,
4443,,Wiehl Zirrer Str.,,50.942011,7.547761,,,0,,
4444,,Wiehl Tropfsteinhöhle,,50.938594,7.547804,,,0,,
4445,,Wiehl Römerstr.,,50.936157,7.551251,,,0,,
4446,,Nümbrecht Bierenbachtal,,50.930740,7.555082,,,0,,
4447,,Nümbrecht Grumeth,,50.925983,7.553160,,,0,,
4448,,Nümbrecht Kalkofen,,50.920385,7.549546,,,0,,
4449,,Nümbrecht Holsteinsmühle,,50.918316,7.540176,,,0,,
4450,,Nümbrecht Huppichteroth,,50.914527,7.532997,,,0,,
4451,,Nümbrecht Homburg-Bröl,,50.912114,7.527088,,,0,,
4452,,Nümbrecht Villa Friede,,50.908362,7.536961,,,0,,
4453,,Nümbrecht Denkmal,,50.908887,7.543462,,,0,,
4454,,Nümbrecht Otto-Kaufmann-Str.,,50.903616,7.539648,,,0,,
4455,,Nümbrecht Schulzentrum,,50.904166,7.536083,,,0,,
4456,,Nümbrecht Nippes,,50.891503,7.534473,,,0,,
4457,,Nümbrecht Geringhauserhöhe,,50.889665,7.547033,,,0,,
4458,,Nümbrecht Ahlbusch,,50.891405,7.556742,,,0,,
4459,,Nümbrecht Wirtenbach Ort,,50.890372,7.569428,,,0,,
4460,,Nümbrecht Breite Wiese Abzw.,,50.884913,7.576279,,,0,,
4461,,Nümbrecht Brünglinghausen Abzw.,,50.883595,7.583994,,,0,,
4462,,Waldbröl Puhl Abzw.,,50.883529,7.590188,,,0,,
4463,,Waldbröl Hahn Abzw.,,50.884486,7.599116,,,0,,
4464,,Waldbröl Romberg,,50.882549,7.605928,,,0,,
4465,,Waldbröl Denkmalstr.,,50.880071,7.614838,,,0,,
4466,,Gummersbach Ihk,,51.023924,7.572653,,,0,,
4467,,Gummersbach Mühlenseßmar,,51.024586,7.576938,,,0,,
4468,,Gummersbach Hahnenkroh,,51.024432,7.590303,,,0,,
4469,,Gummersbach Bernberg,,51.024344,7.595417,,,0,,
4470,,Gummersbach Altenzentrum,,51.023897,7.600504,,,0,,
4471,,Gummersbach Hesselbach,,51.024725,7.606292,,,0,,
4472,,Gummersbach Falkenhöhe,,51.028023,7.599820,,,0,,
4473,,Gummersbach Großenbernberger Str.,,51.022256,7.595545,,,0,,
4474,,Gummersbach Südring Mitte,,51.020970,7.600204,,,0,,
4476,,Gummersbach An Der Nordhelle,,51.028474,7.615417,,,0,,
4477,,Gummersbach Auf Dem Kamp,,51.031454,7.619626,,,0,,
4480,,Gummersbach Oberderschlag,,51.005367,7.631811,,,0,,
4481,,Gummersbach Baldenberg Abzw.,,51.004372,7.636107,,,0,,
4482,,Reichshof Pochwerk,,50.996248,7.635936,,,0,,
4483,,Reichshof Allenbach,,50.991114,7.643034,,,0,,
4484,,Reichshof Mittelagger,,50.986930,7.651602,,,0,,
4485,,Reichshof Oberagger,,50.987138,7.662235,,,0,,
4486,,Reichshof Müllerheide,,50.982108,7.676467,,,0,,
4487,,Reichshof Schemmerhausen,,50.951728,7.656559,,,0,,
4488,,Reichshof Blasseifen,,50.950679,7.644296,,,0,,
4489,,Reichshof Sotterbach,,50.952379,7.628132,,,0,,
4490,,Reichshof Feld,,50.951121,7.618410,,,0,,
4491,,Wiehl Angfurten Abzw.,,50.948584,7.600989,,,0,,
4492,,Wiehl Am Pützberg Abzw.,,50.948228,7.593477,,,0,,
4493,,Gummersbach Obergummeroth,,51.039237,7.524222,,,0,,
4494,,Bergneustadt Talstr.,,51.022431,7.651496,,,0,,
4495,,Bergneustadt Markstr.,,51.025201,7.654018,,,0,,
4496,,Bergneustadt Glockenbergstr.,,51.027740,7.648007,,,0,,
4497,,Bergneustadt Quellenweg,,51.028305,7.644905,,,0,,
4498,,Bergneustadt Hunschlade,,51.029543,7.641214,,,0,,
4499,,Bergneustadt Leienbach,,51.029594,7.638279,,,0,,
4500,,Bergneustadt Liegnitzer Str.,,51.032577,7.637058,,,0,,
4501,,Bergneustadt Breslauer Str.,,51.033039,7.643234,,,0,,
4502,,Bergneustadt Hohle Str.,,51.035510,7.643977,,,0,,
4503,,Bergneustadt Zum Beuel,,51.037628,7.642954,,,0,,
4504,,Bergneustadt Jugendgästehaus,,51.037007,7.638526,,,0,,
4505,,Bergneustadt Sonnenkamp,,51.034861,7.636397,,,0,,
4506,,Bergneustadt Seutenstr.,,51.032127,7.635845,,,0,,
4507,,Bergneustadt Henneweide,,51.024416,7.664281,,,0,,
4508,,Bergneustadt Druchtemicke,,51.026164,7.663417,,,0,,
4509,,Bergneustadt Am Stadtwald,,51.027451,7.660755,,,0,,
4511,,Bergneustadt Gizeh-Werk,,51.030426,7.663998,,,0,,
4512,,Bergneustadt Breiter Weg,,51.029619,7.660647,,,0,,
4513,,Bergneustadt Realschule,,51.028387,7.657567,,,0,,
4514,,Gummersbach Weststr.,,51.023965,7.531033,,,0,,
4515,,Gummersbach Birnbaum,,51.026926,7.489094,,,0,,
4516,,Gummersbach Apfelbaum,,51.024920,7.485608,,,0,,
4517,,Gummersbach Rodt Abzw.,,51.020914,7.485352,,,0,,
4518,,Engelskirchen Biobadstr.,,51.016675,7.472262,,,0,,
4519,,Engelskirchen Wiesenstr.,,51.014972,7.468274,,,0,,
4520,,Engelskirchen Breslauer Str.,,51.011102,7.464362,,,0,,
4521,,Engelskirchen Remerscheid,,51.010247,7.458706,,,0,,
4522,,Engelskirchen Saarstr.,,51.006124,7.454146,,,0,,
4523,,Engelskirchen Am Stiegel,,51.003188,7.450934,,,0,,
4524,,Engelskirchen Dorfstr.,,51.000353,7.450517,,,0,,
4525,,Engelskirchen Schnellenbach Abzw.,,50.996932,7.453758,,,0,,
4527,,Engelskirchen Aggertalhöhle,,50.993635,7.449980,,,0,,
4528,,Engelskirchen Ohl,,50.987205,7.457399,,,0,,
4529,,Engelskirchen Bellingroth,,50.980500,7.449343,,,0,,
4530,,Wiehl Weiershagen Mitte,,50.971186,7.485928,,,0,,
4532,,Gummersbach Würdener Hof,,51.035700,7.581393,,,0,,
4533,,Gummersbach Am Farlöh,,51.039420,7.591401,,,0,,
4534,,Gummersbach Talbecke,,51.042822,7.586469,,,0,,
4535,,Gummersbach Sägewerk,,51.046315,7.576792,,,0,,
4536,,Gummersbach Niedernhagen,,51.049592,7.575120,,,0,,
4537,,Gummersbach Niedernhagener Str.,,51.037940,7.592476,,,0,,
4538,,Gummersbach Hammerwiese,,51.035057,7.587687,,,0,,
4539,,Gummersbach Am Hammer,,51.032999,7.585621,,,0,,
4540,,Gummersbach Am Sonnenberg,,51.040689,7.594610,,,0,,
4541,,Gummersbach Sonnenbergstr.,,51.042405,7.601898,,,0,,
4542,,Gummersbach Alte Burgstr.,,51.043501,7.607854,,,0,,
4543,,Gummersbach Steinweg,,51.047571,7.615197,,,0,,
4544,,Gummersbach Unnenberg Abzw.,,51.052600,7.621405,,,0,,
4545,,Gummersbach Lieberhausen,,51.061529,7.664671,,,0,,
4546,,Bergneustadt Rosenthal,,51.058455,7.669025,,,0,,
4547,,Bergneustadt Rosenthalseifen,,51.056907,7.672935,,,0,,
4548,,Bergneustadt Niederrengse,,51.051627,7.681930,,,0,,
4549,,Gummersbach Wörde,,51.062563,7.684695,,,0,,
4550,,Gummersbach Hardt,,51.067085,7.689667,,,0,,
4551,,Gummersbach Piene,,51.071392,7.705120,,,0,,
4552,,Reichshof Allinghausen,,50.986211,7.636879,,,0,,
4553,,Bergneustadt Firma Ise,,51.017083,7.646403,,,0,,
4554,,Bergneustadt Immicke,,51.009448,7.674418,,,0,,
4555,,Bergneustadt Brelöh,,51.010169,7.678676,,,0,,
4556,,Bergneustadt Geschleide,,51.011097,7.695952,,,0,,
4557,,Bergneustadt Wolfschlade,,51.010666,7.703318,,,0,,
4558,,Bergneustadt Neuenothe,,51.012402,7.708170,,,0,,
4560,,Bergneustadt Freischlade,,51.019869,7.724921,,,0,,
4561,,Bergneustadt Belmicke,,51.025550,7.724305,,,0,,
4562,,Bergneustadt Attenbach Abzw.,,51.032296,7.718582,,,0,,
4564,,Sankt Augustin Pleiser Dreieck,,50.770387,7.202618,,,0,,
4565,,Sankt Augustin Rechenzentrum,,50.788767,7.183660,,,0,,
4566,,Wipperfürth Beverstr.,,51.124491,7.375867,,,0,,
4568,,Marienheide Müllenbach Grundschule,,51.069102,7.578251,,,0,,
4569,,Marienheide Kotthausen Wende,,51.054786,7.542961,,,0,,
4570,,Much Schulzentrum,,50.903551,7.399879,,,0,,
4575,,Nümbrecht Hömel,,50.885380,7.563604,,,0,,
4585,,Waldbröl Wiedenhof,,50.875214,7.618904,,,0,,
4586,,Waldbröl Pochestr.,,50.870988,7.626671,,,0,,
4588,,Hennef Am Ahrenbach,,50.764718,7.355473,,,0,,
4590,,Nümbrecht Engelsstift,,50.901404,7.542361,,,0,,
4591,,Nümbrecht Oedinghausen,,50.901625,7.559571,,,0,,
4592,,Nümbrecht Distelkamp Abzw.,,50.903953,7.562947,,,0,,
4593,,Nümbrecht Malzhagen,,50.901979,7.577353,,,0,,
4595,,Nümbrecht Drinsahl Abzw.,,50.903013,7.587269,,,0,,
4596,,Nümbrecht Grötzenberg,,50.907022,7.592638,,,0,,
4597,,Nümbrecht Winterborn,,50.914130,7.585529,,,0,,
4598,,Nümbrecht Oberbreidenbach Abzw.,,50.917850,7.581061,,,0,,
4599,,Nümbrecht Oberbreidenbach,,50.923919,7.600796,,,0,,
4600,,Nümbrecht Auf Der Hardt,,50.926817,7.605746,,,0,,
4601,,Waldbröl Grünenbach,,50.921276,7.619692,,,0,,
4602,,Waldbröl Rölefeld,,50.918380,7.629447,,,0,,
4603,,Waldbröl Dickhausen,,50.913142,7.626619,,,0,,
4604,,Waldbröl Thierseifen/Bröl,,50.899580,7.626388,,,0,,
4606,,Waldbröl Wilkenroth,,50.901786,7.639004,,,0,,
4607,,Waldbröl Diezenkausen,,50.892410,7.626735,,,0,,
4608,,Waldbröl Bröl,,50.899562,7.623189,,,0,,
4609,,Nümbrecht Niederbröl,,50.902747,7.604789,,,0,,
4610,,Nümbrecht Gaderoth,,50.922213,7.577497,,,0,,
4611,,Nümbrecht Niederbreunfeld,,50.919276,7.563276,,,0,,
4612,,Nümbrecht Schloß Homburg,,50.914993,7.539938,,,0,,
4613,,Nümbrecht Papiermühle,,50.915442,7.517968,,,0,,
4614,,Nümbrecht Gerhardsiefen Abzw.,,50.919849,7.520629,,,0,,
4615,,Nümbrecht Elsenroth,,50.932181,7.525569,,,0,,
4616,,Nümbrecht Jägerhof,,50.934111,7.522986,,,0,,
4617,,Wiehl Steinacker,,50.936207,7.518758,,,0,,
4618,,Wiehl Börnhausen Abzw.,,50.942147,7.514085,,,0,,
4619,,Wiehl Kampf,,50.945535,7.513484,,,0,,
4620,,Wiehl Mühlen,,50.949900,7.511676,,,0,,
4622,,Wiehl Damte Abzw.,,50.959289,7.503071,,,0,,
4623,,Wiehl Hindenburgstr.,,50.961944,7.504238,,,0,,
4624,,Nümbrecht Erlinghauser Brücke,,50.913314,7.505314,,,0,,
4625,,Nümbrecht Guxmühlen Abzw.,,50.909071,7.499703,,,0,,
4626,,Nümbrecht Grünthal,,50.904941,7.491566,,,0,,
4627,,Nümbrecht Schönthal Abzw.,,50.903814,7.479857,,,0,,
4628,,Nümbrecht Schönthal/Herfterath,,50.904373,7.475439,,,0,,
4629,,Nümbrecht Marienberghausen Ort,,50.919540,7.495147,,,0,,
4630,,Nümbrecht Löhe Abzw.,,50.927156,7.499858,,,0,,
4631,,Nümbrecht Fahlenbruch,,50.929995,7.513264,,,0,,
4632,,Wiehl Großfischbach,,50.943087,7.532955,,,0,,
4633,,Nümbrecht Müllerhof,,50.895369,7.468758,,,0,,
4636,,Wiehl Schulstr.,,50.954887,7.549583,,,0,,
4637,,Wiehl Wülfringhausen Altenheim,,50.958447,7.549588,,,0,,
4638,,Wiehl Mühlhausen,,50.961096,7.555199,,,0,,
4639,,Wiehl Alpe,,50.962200,7.570083,,,0,,
4642,,Wiehl Morkepütz,,50.966858,7.552544,,,0,,
4643,,Wiehl Bomig Kreuzung,,50.971645,7.531760,,,0,,
4645,,Wiehl Bomig Sparkasse,,50.974510,7.534731,,,0,,
4646,,Wiehl Fritz-Kotz-Str.,,50.969126,7.530581,,,0,,
4647,,Gummersbach Heinrich-Heine-Str.,,50.977072,7.538817,,,0,,
4648,,Gummersbach Hambaumsiedlung,,50.978851,7.539573,,,0,,
4649,,Nümbrecht Oberelben,,50.891387,7.515792,,,0,,
4650,,Nümbrecht Alsbach,,50.888193,7.488131,,,0,,
4651,,Nümbrecht Niederbreidenbach,,50.885014,7.484264,,,0,,
4652,,Nümbrecht Stranzenbach Abzw.,,50.880044,7.468589,,,0,,
4653,,Nümbrecht Oberstaffelbach,,50.929647,7.485030,,,0,,
4654,,Nümbrecht Oberbech Abzw.,,50.934881,7.474300,,,0,,
4656,,Ruppichteroth Fußhollen,,50.805943,7.393766,,,0,,
4663,,Much Marienfeld Post,,50.886135,7.434232,,,0,,
4664,,Much Wersch,,50.893682,7.425793,,,0,,
4665,,Bergisch Gladbach Talblick,,50.991031,7.187035,,,0,,
4666,,Much Schwimmbad,,50.904102,7.412392,,,0,,
4667,,Much Marienfeld Kirche,,50.885763,7.442506,,,0,,
4680,,Much Wahnbachtalstr.,,50.903827,7.410578,,,0,,
4687,,Windeck Siegtalstr.,,50.781703,7.513730,,,0,,
4688,,Windeck Herchen Bf,,50.770784,7.521728,,,0,,
4689,,Morsbach Wallerhausen,,50.874678,7.675961,,,0,,
4690,,Morsbach Berghausen,,50.863684,7.669629,,,0,,
4691,,Morsbach Rolshagen,,50.864655,7.676539,,,0,,
4692,,Morsbach Herbertshagen Abzw.,,50.862710,7.687307,,,0,,
4693,,Morsbach Appenhagen,,50.849460,7.687851,,,0,,
4694,,Morsbach Steimelhagen,,50.837663,7.686204,,,0,,
4695,,Morsbach Volperhausen,,50.838651,7.701091,,,0,,
4696,,Morsbach Katzenbach Abzw.,,50.843611,7.706184,,,0,,
4697,,Morsbach Eugenienthal,,50.849238,7.706815,,,0,,
4698,,Morsbach Herbertshagen,,50.859512,7.691510,,,0,,
4699,,Morsbach Flockenberg,,50.856047,7.701653,,,0,,
4700,,Morsbach Rhein,,50.854978,7.707139,,,0,,
4701,,Morsbach Bitze,,50.858429,7.707861,,,0,,
4702,,Morsbach Appenhagen Abzw.,,50.843397,7.687533,,,0,,
4703,,Morsbach Birken,,50.880539,7.730142,,,0,,
4704,,Morsbach Niederellingen,,50.888891,7.734985,,,0,,
4705,,Morsbach Oberellingen,,50.893137,7.736579,,,0,,
4706,,Morsbach Korseifen,,50.897906,7.748370,,,0,,
4707,,Morsbach Wendershagen,,50.904048,7.734980,,,0,,
4708,,Morsbach Überasbach,,50.899751,7.689002,,,0,,
4709,,Morsbach Niederasbach/Oberasbach Abzw.,,50.903101,7.684261,,,0,,
4719,,Windeck Au (Sieg) Bf,,50.773781,7.656627,,,0,,
4723,,Windeck Rosbach Bf,,50.796738,7.608728,,,0,,
4724,,Windeck Rolandseck,,50.800258,7.607729,,,0,,
4725,,Windeck Kleehahn,,50.805723,7.609732,,,0,,
4726,,Windeck Gierzhagen Abzw.,,50.808878,7.609103,,,0,,
4727,,Windeck Präsidentenbrücke,,50.811838,7.602422,,,0,,
4728,,Windeck Schladern Bf,,50.806970,7.592239,,,0,,
4733,,Waldbröl Spurkenbach,,50.843672,7.595193,,,0,,
4734,,Waldbröl Grunewald,,50.851965,7.594169,,,0,,
4735,,Waldbröl Krahwinkel Abzw.,,50.856441,7.600188,,,0,,
4736,,Waldbröl Büscherhof,,50.866520,7.612466,,,0,,
4737,,Waldbröl Schladerner Str.,,50.872628,7.612805,,,0,,
4738,,Windeck Gierzhagen,,50.816221,7.613783,,,0,,
4739,,Windeck Rommen,,50.826228,7.609203,,,0,,
4740,,Waldbröl Schönenbach,,50.839039,7.601267,,,0,,
4741,,Waldbröl Seifen Abzw.,,50.843256,7.601894,,,0,,
4742,,Waldbröl Wies,,50.842148,7.615089,,,0,,
4743,,Waldbröl Helten,,50.845495,7.618769,,,0,,
4744,,Waldbröl Wilhelmsmühle,,50.855377,7.630885,,,0,,
4745,,Waldbröl Hufen,,50.861222,7.634669,,,0,,
4746,,Waldbröl Wilhelmsthal,,50.868741,7.630542,,,0,,
4747,,Windeck Sieg,,50.795012,7.615265,,,0,,
4748,,Windeck Rüddel Abzw.,,50.788451,7.613152,,,0,,
4749,,Windeck Obernau,,50.784908,7.611952,,,0,,
4751,,Windeck Rosbach Roth,,50.788471,7.605849,,,0,,
4752,,Windeck Roth Siedlung,,50.792588,7.600033,,,0,,
4753,,Windeck Locksiefen,,50.781123,7.583122,,,0,,
4754,,Windeck Saal,,50.781024,7.567138,,,0,,
4756,,Windeck Leuscheid Friedhof,,50.766063,7.560557,,,0,,
4757,,Windeck Leuscheid Markt,,50.768029,7.560778,,,0,,
4758,,Windeck Lindenpütz,,50.798038,7.600503,,,0,,
4759,,Windeck Mauel,,50.803581,7.601430,,,0,,
4760,,Waldbröl Lützingen Abzw.,,50.870515,7.645664,,,0,,
4761,,Waldbröl Heide/Bruchhausen Abzw.,,50.865292,7.649486,,,0,,
4762,,Waldbröl Schnörringen Abzw.,,50.852435,7.653378,,,0,,
4763,,Morsbach Erblingen Abzw.,,50.848643,7.656481,,,0,,
4764,,Morsbach Erblingen,,50.846465,7.655396,,,0,,
4765,,Waldbröl Vierbuchen,,50.834711,7.647399,,,0,,
4766,,Windeck Perseifen,,50.828713,7.650736,,,0,,
4767,,Windeck Kohlberg Eisenstr.,,50.824001,7.657141,,,0,,
4769,,Windeck Silberhardt,,50.822199,7.640912,,,0,,
4770,,Windeck Öttershagen,,50.819631,7.636224,,,0,,
4771,,Windeck Langenberg,,50.813624,7.627301,,,0,,
4772,,Windeck Wäldchen,,50.817017,7.662741,,,0,,
4773,,Windeck Distelhausen,,50.812432,7.660222,,,0,,
4774,,Windeck Bellingen Abzw.,,50.808439,7.661599,,,0,,
4775,,Windeck Halscheid,,50.797923,7.665864,,,0,,
4776,,Windeck Altenhof,,50.798971,7.651574,,,0,,
4777,,Windeck Hurster Hof,,50.792546,7.641164,,,0,,
4778,,Windeck Hurst,,50.793365,7.634101,,,0,,
4779,,Windeck Waldkrankenhaus,,50.799631,7.623155,,,0,,
4780,,Windeck Wardenbach,,50.798908,7.616279,,,0,,
4781,,Morsbach Überholz,,50.827176,7.666508,,,0,,
4782,,Morsbach Ölmühle,,50.833532,7.674670,,,0,,
4783,,Morsbach Holpe,,50.841436,7.672639,,,0,,
4790,,Waldbröl Drosselweg,,50.888362,7.624391,,,0,,
4791,,Waldbröl Sportplatz,,50.885496,7.622970,,,0,,
4792,,Waldbröl Homburger Str.,,50.882140,7.621219,,,0,,
4800,,Nümbrecht Altennümbrecht,,50.887825,7.533172,,,0,,
4801,,Nümbrecht Harscheid,,50.874585,7.528205,,,0,,
4802,,Nümbrecht Lindscheider Mühle,,50.865238,7.512884,,,0,,
4805,,Nümbrecht Langenbach,,50.870681,7.541389,,,0,,
4806,,Nümbrecht Hilgenfeld,,50.865386,7.545448,,,0,,
4807,,Nümbrecht Berkenroth Schule,,50.862365,7.546853,,,0,,
4809,,Nümbrecht Grunewald,,50.879530,7.500502,,,0,,
4810,,Nümbrecht Straße Abzw.,,50.873483,7.496769,,,0,,
4811,,Nümbrecht Straße,,50.870831,7.493914,,,0,,
4813,,Nümbrecht Stranzenbach,,50.877703,7.480266,,,0,,
4814,,Nümbrecht Mildsiefen,,50.878471,7.489853,,,0,,
4821,,Reichshof Bettingen Abzw.,,50.903211,7.676630,,,0,,
4822,,Reichshof Dreslingen,,50.908469,7.667932,,,0,,
4827,,Morsbach Schulzentrum,,50.867183,7.722686,,,0,,
4828,,Much Loßkittel,,50.896310,7.406982,,,0,,
4829,,Much Amtsknechtswahn,,50.892420,7.405259,,,0,,
4830,,Much Leverath,,50.887259,7.401607,,,0,,
4831,,Much Bennrath,,50.884903,7.396491,,,0,,
4832,,Much Herrenteich,,50.884025,7.389431,,,0,,
4833,,Much Kreuzkapelle,,50.881245,7.388822,,,0,,
4835,,Much Kranüchel,,50.877108,7.385943,,,0,,
4836,,Much Wohlfahrt,,50.873920,7.398493,,,0,,
4842,,Hennef Lise-Meitner-Str.,,50.769326,7.314155,,,0,,
4843,,Hennef Dondorf,,50.766535,7.324850,,,0,,
4844,,Hennef Greuelsiefen,,50.767072,7.339253,,,0,,
4845,,Hennef Stein,,50.765111,7.354138,,,0,,
4847,,Eitorf Bach,,50.765456,7.402527,,,0,,
4848,,Eitorf Happach,,50.770253,7.401352,,,0,,
4849,,Kerpen Mähnstr.,,50.869064,6.695803,,,0,,
4850,,Eitorf Post,,50.771145,7.451125,,,0,,
4851,,Eitorf Alte Siegstr.,,50.772233,7.461167,,,0,,
4854,,Windeck Unkelmühle,,50.766633,7.502853,,,0,,
4855,,Windeck Stromberg Mitte,,50.759980,7.518812,,,0,,
4856,,Windeck Röcklinger Brücke,,50.795305,7.515106,,,0,,
4857,,Windeck Eschenweg,,50.800856,7.522322,,,0,,
4859,,Windeck Kiefernweg,,50.798340,7.527772,,,0,,
4861,,Windeck Dattenfeld Bf,,50.809164,7.546145,,,0,,
4862,,Windeck Übersetziger Str.,,50.804852,7.558061,,,0,,
4863,,Windeck Hoppengarten,,50.799944,7.524704,,,0,,
